word,times occurred,freq
befriend,1,0.0005302620555078319
"'Eight,'",1,0.0005302620555078319
"'Myself,",1,0.0005302620555078319
Elf-friend,1,0.0005302620555078319
seven.',1,0.0005302620555078319
"dwarf,'",1,0.0005302620555078319
dwarf!,1,0.0005302620555078319
Dbin's,1,0.0005302620555078319
faithful.',1,0.0005302620555078319
liking.,1,0.0005302620555078319
pass;,1,0.0005302620555078319
us-,1,0.0005302620555078319
ta,1,0.0005302620555078319
Ian,1,0.0005302620555078319
refuge.,1,0.0005302620555078319
Call,1,0.0005302620555078319
amiss!,1,0.0005302620555078319
dwarf!',1,0.0005302620555078319
Haldir's,1,0.0005302620555078319
message;,1,0.0005302620555078319
panting.,1,0.0005302620555078319
lugged,1,0.0005302620555078319
leaves.’,1,0.0005302620555078319
"burdens,'",1,0.0005302620555078319
"night-chill,",1,0.0005302620555078319
spare.’,1,0.0005302620555078319
better),1,0.0005302620555078319
"warmly,",1,0.0005302620555078319
fur-cloaks,1,0.0005302620555078319
"heights,",1,0.0005302620555078319
"upstairs,",1,0.0005302620555078319
rail;,1,0.0005302620555078319
plaited,1,0.0005302620555078319
"screen,",1,0.0005302620555078319
"bed-loft,",1,0.0005302620555078319
"off,'",1,0.0005302620555078319
'Once,1,0.0005302620555078319
"sleep,’",1,0.0005302620555078319
’i,1,0.0005302620555078319
"sleeping,",1,0.0005302620555078319
motionless,1,0.0005302620555078319
murmur,1,0.0005302620555078319
Late,1,0.0005302620555078319
awoke.,1,0.0005302620555078319
sickle,1,0.0005302620555078319
metal.,1,0.0005302620555078319
grey-hooded,1,0.0005302620555078319
rope-ladder,1,0.0005302620555078319
hushed.,1,0.0005302620555078319
wraps.,1,0.0005302620555078319
"protection,",1,0.0005302620555078319
concealment.,1,0.0005302620555078319
hounds,1,0.0005302620555078319
Sting:,1,0.0005302620555078319
stronger.,1,0.0005302620555078319
tree’s,1,0.0005302620555078319
noiseless,1,0.0005302620555078319
sniffing:,1,0.0005302620555078319
scrabbling,1,0.0005302620555078319
tree-trunk.,1,0.0005302620555078319
"stem,",1,0.0005302620555078319
upward,1,0.0005302620555078319
unwinking.,1,0.0005302620555078319
-stem.,1,0.0005302620555078319
"shoot,",1,0.0005302620555078319
Nimrodel-curse,1,0.0005302620555078319
-and,1,0.0005302620555078319
"hundred,",1,0.0005302620555078319
'Orophin,1,0.0005302620555078319
light.’,1,0.0005302620555078319
filtered,1,0.0005302620555078319
shining.,1,0.0005302620555078319
Pale-blue,1,0.0005302620555078319
R®mil.,1,0.0005302620555078319
tree-stems.,1,0.0005302620555078319
"'Farewell,'",1,0.0005302620555078319
changeful,1,0.0005302620555078319
prints,1,0.0005302620555078319
ore-feet,1,0.0005302620555078319
yonder,1,0.0005302620555078319
"stream,'",1,0.0005302620555078319
"stepped,",1,0.0005302620555078319
skilfully,1,0.0005302620555078319
coil,1,0.0005302620555078319
'Celebrant,1,0.0005302620555078319
watchfulness,1,0.0005302620555078319
bridges.,1,0.0005302620555078319
cross!,1,0.0005302620555078319
skill.,1,0.0005302620555078319
swim?’,1,0.0005302620555078319
ropes.,1,0.0005302620555078319
fasten,1,0.0005302620555078319
"shoulder-high,",1,0.0005302620555078319
"half-high,",1,0.0005302620555078319
care.',1,0.0005302620555078319
"sure-footed,",1,0.0005302620555078319
shuffled,1,0.0005302620555078319
'Live,1,0.0005302620555078319
learn!,1,0.0005302620555078319
"gardening,",1,0.0005302620555078319
roosting,1,0.0005302620555078319
spider.,1,0.0005302620555078319
Andy,1,0.0005302620555078319
untied,1,0.0005302620555078319
coiled,1,0.0005302620555078319
"R®mil,",1,0.0005302620555078319
slung,1,0.0005302620555078319
"friends,'",1,0.0005302620555078319
"Gore,",1,0.0005302620555078319
-head,1,0.0005302620555078319
Naith.,1,0.0005302620555078319
"dwellings,",1,0.0005302620555078319
"Egladil,",1,0.0005302620555078319
Angle,1,0.0005302620555078319
waters.',1,0.0005302620555078319
"consent,'",1,0.0005302620555078319
beggar,1,0.0005302620555078319
prisoner.,1,0.0005302620555078319
betray,1,0.0005302620555078319
companions.’,1,0.0005302620555078319
"law,",1,0.0005302620555078319
Celebrant.',1,0.0005302620555078319
obstinate.,1,0.0005302620555078319
haft,1,0.0005302620555078319
"free,'",1,0.0005302620555078319
bows.,1,0.0005302620555078319
necks!,1,0.0005302620555078319
singled,1,0.0005302620555078319
dull.',1,0.0005302620555078319
beggars,1,0.0005302620555078319
dog?,1,0.0005302620555078319
shares,1,0.0005302620555078319
blindness.’,1,0.0005302620555078319
"here,’",1,0.0005302620555078319
"""a",1,0.0005302620555078319
"Elves!""'",1,0.0005302620555078319
fare,1,0.0005302620555078319
Haldir!,1,0.0005302620555078319
amends,1,0.0005302620555078319
stubbed,1,0.0005302620555078319
"toe,",1,0.0005302620555078319
"claim,'",1,0.0005302620555078319
straight.’,1,0.0005302620555078319
days!,1,0.0005302620555078319
gold!,1,0.0005302620555078319
'Folly,1,0.0005302620555078319
"seem,'",1,0.0005302620555078319
’Indeed,1,0.0005302620555078319
divides,1,0.0005302620555078319
oppose,1,0.0005302620555078319
faith,1,0.0005302620555078319
endanger,1,0.0005302620555078319
"perils,",1,0.0005302620555078319
bowstring,1,0.0005302620555078319
harp.,1,0.0005302620555078319
"departing,",1,0.0005302620555078319
creatures;,1,0.0005302620555078319
rumoured,1,0.0005302620555078319
not.’,1,0.0005302620555078319
Elf-havens,1,0.0005302620555078319
live.’,1,0.0005302620555078319
'Happy,1,0.0005302620555078319
sea!,1,0.0005302620555078319
walk.’,1,0.0005302620555078319
"cannot,’",1,0.0005302620555078319
Lothlurien?,1,0.0005302620555078319
places;,1,0.0005302620555078319
aforetime.,1,0.0005302620555078319
"truce,",1,0.0005302620555078319
love!,1,0.0005302620555078319
"thus,",1,0.0005302620555078319
Being,1,0.0005302620555078319
deprived,1,0.0005302620555078319
sharpened.,1,0.0005302620555078319
Naith:,1,0.0005302620555078319
-now,1,0.0005302620555078319
Evil,1,0.0005302620555078319
distrusted,1,0.0005302620555078319
outside:,1,0.0005302620555078319
borders:,1,0.0005302620555078319
night-,1,0.0005302620555078319
permit,1,0.0005302620555078319
unbind,1,0.0005302620555078319
silently:,1,0.0005302620555078319
hastening,1,0.0005302620555078319
reported.,1,0.0005302620555078319
marauding,1,0.0005302620555078319
pursued.,1,0.0005302620555078319
notofbeast-shape.lt,1,0.0005302620555078319
eluded,1,0.0005302620555078319
"capture,",1,0.0005302620555078319
"'Also,'",1,0.0005302620555078319
"""they",1,0.0005302620555078319
Galadhrim.,1,0.0005302620555078319
perhaps.',1,0.0005302620555078319
bandage,1,0.0005302620555078319
Gimli',1,0.0005302620555078319
pardon!,1,0.0005302620555078319
"""Look",1,0.0005302620555078319
Day!,1,0.0005302620555078319
Spring-time,1,0.0005302620555078319
circles,1,0.0005302620555078319
shapely,1,0.0005302620555078319
nakedness;,1,0.0005302620555078319
arrayed,1,0.0005302620555078319
hillsides,1,0.0005302620555078319
"stalks,",1,0.0005302620555078319
palest,1,0.0005302620555078319
'Behold!,1,0.0005302620555078319
"Amroth,'",1,0.0005302620555078319
"Amroth,",1,0.0005302620555078319
unfading,1,0.0005302620555078319
grass:,1,0.0005302620555078319
niphredil.,1,0.0005302620555078319
"awhile,",1,0.0005302620555078319
dusk.',1,0.0005302620555078319
awhile,1,0.0005302620555078319
"shapely,",1,0.0005302620555078319
"cut,",1,0.0005302620555078319
conceived,1,0.0005302620555078319
uncovering,1,0.0005302620555078319
"poignant,",1,0.0005302620555078319
wonderful.,1,0.0005302620555078319
mourn,1,0.0005302620555078319
sickness,1,0.0005302620555078319
deformity,1,0.0005302620555078319
stain.,1,0.0005302620555078319
"expression,",1,0.0005302620555078319
rubbing,1,0.0005302620555078319
stars:,1,0.0005302620555078319
"Galadhrim,'",1,0.0005302620555078319
Amroth?,1,0.0005302620555078319
grass-clad,1,0.0005302620555078319
"breathed,",1,0.0005302620555078319
fanned,1,0.0005302620555078319
forgetfulness.,1,0.0005302620555078319
niphredil,1,0.0005302620555078319
off_,1,0.0005302620555078319
ladder:,1,0.0005302620555078319
keenly,1,0.0005302620555078319
texture,1,0.0005302620555078319
forester,1,0.0005302620555078319
carpenter;,1,0.0005302620555078319
"vague,",1,0.0005302620555078319
drear.,1,0.0005302620555078319
enlighten,1,0.0005302620555078319
"Mirkwood,'",1,0.0005302620555078319
"fir,",1,0.0005302620555078319
rot,1,0.0005302620555078319
wither.,1,0.0005302620555078319
dwelling.,1,0.0005302620555078319
sevenfold.,1,0.0005302620555078319
opposed,1,0.0005302620555078319
perceives,1,0.0005302620555078319
tree;,1,0.0005302620555078319
"vanimelda,",1,0.0005302620555078319
nambril!,1,0.0005302620555078319
Elvendom,1,0.0005302620555078319
"earth,'",1,0.0005302620555078319
"walked,",1,0.0005302620555078319
fosse,1,0.0005302620555078319
thronged,1,0.0005302620555078319
"their,",1,0.0005302620555078319
-tiered,1,0.0005302620555078319
ever-moving,1,0.0005302620555078319
"gleaming,",1,0.0005302620555078319
Galadhon!,1,0.0005302620555078319
northward.,1,0.0005302620555078319
great.',1,0.0005302620555078319
fosse.,1,0.0005302620555078319
left;,1,0.0005302620555078319
afire,1,0.0005302620555078319
city:,1,0.0005302620555078319
"south-west,",1,0.0005302620555078319
soundlessly;,1,0.0005302620555078319
Lrodo,1,0.0005302620555078319
City,1,0.0005302620555078319
Trees.,1,0.0005302620555078319
paths;,1,0.0005302620555078319
Ear,1,0.0005302620555078319
spilled.,1,0.0005302620555078319
mightiest,1,0.0005302620555078319
"silk,",1,0.0005302620555078319
"towered,",1,0.0005302620555078319
seated.,1,0.0005302620555078319
"approached,",1,0.0005302620555078319
cloaks.,1,0.0005302620555078319
ascend,1,0.0005302620555078319
Elf-wardens,1,0.0005302620555078319
"horn,",1,0.0005302620555078319
flets:,1,0.0005302620555078319
"talan,",1,0.0005302620555078319
deck,1,0.0005302620555078319
ship.,1,0.0005302620555078319
tapering,1,0.0005302620555078319
girth.,1,0.0005302620555078319
canopied,1,0.0005302620555078319
bright;,1,0.0005302620555078319
lances,1,0.0005302620555078319
"profound,",1,0.0005302620555078319
'Sit,1,0.0005302620555078319
Arathorn!,1,0.0005302620555078319
Thranduil!,1,0.0005302620555078319
North.',1,0.0005302620555078319
Galadhon.,1,0.0005302620555078319
renewed,1,0.0005302620555078319
peoples.',1,0.0005302620555078319
"eight,'",1,0.0005302620555078319
'Nine,1,0.0005302620555078319
longer.’,1,0.0005302620555078319
"musical,",1,0.0005302620555078319
woman's,1,0.0005302620555078319
wont.,1,0.0005302620555078319
Lothlurien:,1,0.0005302620555078319
"tidings,'",1,0.0005302620555078319
deeds.',1,0.0005302620555078319
before?,1,0.0005302620555078319
Elven-tongue.,1,0.0005302620555078319
"mended,'",1,0.0005302620555078319
’Gandalf,1,0.0005302620555078319
fell.’,1,0.0005302620555078319
tale!,1,0.0005302620555078319
Celeborn:,1,0.0005302620555078319
Terror.,1,0.0005302620555078319
"Morgoth,'",1,0.0005302620555078319
'of,1,0.0005302620555078319
elf-banes,1,0.0005302620555078319
"deadly,",1,0.0005302620555078319
Tower.’,1,0.0005302620555078319
darkest,1,0.0005302620555078319
"Bane,'",1,0.0005302620555078319
forbidden,1,0.0005302620555078319
"folly,",1,0.0005302620555078319
needlessly,1,0.0005302620555078319
"thing,'",1,0.0005302620555078319
'Needless,1,0.0005302620555078319
blameless.,1,0.0005302620555078319
repent,1,0.0005302620555078319
exiled,1,0.0005302620555078319
dragons?,1,0.0005302620555078319
"Kheled-zvram,",1,0.0005302620555078319
"Kibil-nvla,",1,0.0005302620555078319
-pillared,1,0.0005302620555078319
stone.',1,0.0005302620555078319
glowering,1,0.0005302620555078319
"tongue,",1,0.0005302620555078319
understanding.,1,0.0005302620555078319
clumsily,1,0.0005302620555078319
"dwarf-fashion,",1,0.0005302620555078319
"evil,’",1,0.0005302620555078319
burden.',1,0.0005302620555078319
purposed.,1,0.0005302620555078319
giver,1,0.0005302620555078319
uncounted;,1,0.0005302620555078319
defeat.,1,0.0005302620555078319
mayhap,1,0.0005302620555078319
"contriving,",1,0.0005302620555078319
avail;,1,0.0005302620555078319
Stray,1,0.0005302620555078319
true.’,1,0.0005302620555078319
searchingly,1,0.0005302620555078319
"troubled,'",1,0.0005302620555078319
'Tonight,1,0.0005302620555078319
peace.',1,0.0005302620555078319
toil.,1,0.0005302620555078319
satisfaction,1,0.0005302620555078319
couches;,1,0.0005302620555078319
Lady;,1,0.0005302620555078319
blush,1,0.0005302620555078319
guilty,1,0.0005302620555078319
conscience.,1,0.0005302620555078319
steal,1,0.0005302620555078319
blankets.’,1,0.0005302620555078319
"thing,’",1,0.0005302620555078319
jest.,1,0.0005302620555078319
with-with,1,0.0005302620555078319
"funny,'",1,0.0005302620555078319
'Almost,1,0.0005302620555078319
lamely.,1,0.0005302620555078319
fared,1,0.0005302620555078319
alike:,1,0.0005302620555078319
desired:,1,0.0005302620555078319
myself.’,1,0.0005302620555078319
"test,",1,0.0005302620555078319
purpose;,1,0.0005302620555078319
tempting,1,0.0005302620555078319
give.,1,0.0005302620555078319
word.’,1,0.0005302620555078319
"gaze,",1,0.0005302620555078319
"-bearer,’",1,0.0005302620555078319
purposes.’,1,0.0005302620555078319
Galadriel!,1,0.0005302620555078319
grief!,1,0.0005302620555078319
clean.,1,0.0005302620555078319
thoughtful,1,0.0005302620555078319
Elven-folk;,1,0.0005302620555078319
nearby,1,0.0005302620555078319
lamentation,1,0.0005302620555078319
"Mithrandir,",1,0.0005302620555078319
Mithrandir,1,0.0005302620555078319
Pilgrim,1,0.0005302620555078319
Grey!,1,0.0005302620555078319
interpret,1,0.0005302620555078319
tears,1,0.0005302620555078319
rhyme;,1,0.0005302620555078319
vendell,1,0.0005302620555078319
snatches,1,0.0005302620555078319
dragon-lair,1,0.0005302620555078319
load;,1,0.0005302620555078319
"trumpet-voice,",1,0.0005302620555078319
"brand,",1,0.0005302620555078319
pilgrim,1,0.0005302620555078319
throned,1,0.0005302620555078319
"anger,",1,0.0005302620555078319
laugh;,1,0.0005302620555078319
thorny,1,0.0005302620555078319
defied;,1,0.0005302620555078319
next!,1,0.0005302620555078319
"fireworks,'",1,0.0005302620555078319
justice,1,0.0005302620555078319
But-well.,1,0.0005302620555078319
fallen:,1,0.0005302620555078319
before-it,1,0.0005302620555078319
"homeless,",1,0.0005302620555078319
Flobbits,1,0.0005302620555078319
land's,1,0.0005302620555078319
"everywhere,'",1,0.0005302620555078319
show.,1,0.0005302620555078319
"Elf-magic,",1,0.0005302620555078319
"wouldn't,'",1,0.0005302620555078319
"eyebrows,",1,0.0005302620555078319
"temper,",1,0.0005302620555078319
holiday,1,0.0005302620555078319
leave.,1,0.0005302620555078319
we’ve,1,0.0005302620555078319
"finish,",1,0.0005302620555078319
ewer.,1,0.0005302620555078319
"brim,",1,0.0005302620555078319
"Galadriel,’",1,0.0005302620555078319
Elf-lady,1,0.0005302620555078319
pale.,1,0.0005302620555078319
awe.,1,0.0005302620555078319
"reveal,'",1,0.0005302620555078319
"unbidden,",1,0.0005302620555078319
profitable,1,0.0005302620555078319
behold.,1,0.0005302620555078319
"sees,",1,0.0005302620555078319
magic.,1,0.0005302620555078319
believe;,1,0.0005302620555078319
deceits,1,0.0005302620555078319
Elf-magic?,1,0.0005302620555078319
curiosity.,1,0.0005302620555078319
Til,1,0.0005302620555078319
"peep,",1,0.0005302620555078319
"Lady,",1,0.0005302620555078319
willing.’,1,0.0005302620555078319
"home,'",1,0.0005302620555078319
'Like,1,0.0005302620555078319
Stars,1,0.0005302620555078319
"gasp,",1,0.0005302620555078319
faded;,1,0.0005302620555078319
stair.,1,0.0005302620555078319
'Hi!',1,0.0005302620555078319
outraged,1,0.0005302620555078319
a-cutting,1,0.0005302620555078319
shouldn't.,1,0.0005302620555078319
felled:,1,0.0005302620555078319
avenue,1,0.0005302620555078319
Bywater.,1,0.0005302620555078319
himV,1,0.0005302620555078319
red-brick,1,0.0005302620555078319
Lots,1,0.0005302620555078319
busily,1,0.0005302620555078319
chimney,1,0.0005302620555078319
nearby.,1,0.0005302620555078319
They’ve,1,0.0005302620555078319
"alone,’",1,0.0005302620555078319
"Mirror,",1,0.0005302620555078319
deeds.’,1,0.0005302620555078319
"magic,’",1,0.0005302620555078319
"thickly,",1,0.0005302620555078319
"all,’",1,0.0005302620555078319
I’ve,1,0.0005302620555078319
Elf-magic,1,0.0005302620555078319
content.’,1,0.0005302620555078319
"’No,’",1,0.0005302620555078319
counsellor.,1,0.0005302620555078319
"profitable,",1,0.0005302620555078319
Seeing,1,0.0005302620555078319
will!,1,0.0005302620555078319
"look,’",1,0.0005302620555078319
twilit,1,0.0005302620555078319
dusk;,1,0.0005302620555078319
presently,1,0.0005302620555078319
Mirror's,1,0.0005302620555078319
Doubt,1,0.0005302620555078319
mind:,1,0.0005302620555078319
Brief,1,0.0005302620555078319
vivid,1,0.0005302620555078319
littered,1,0.0005302620555078319
disordered,1,0.0005302620555078319
papers;,1,0.0005302620555078319
scenes,1,0.0005302620555078319
involved.,1,0.0005302620555078319
raged,1,0.0005302620555078319
blood-red,1,0.0005302620555078319
wrack,1,0.0005302620555078319
populous,1,0.0005302620555078319
"sails,",1,0.0005302620555078319
emblem,1,0.0005302620555078319
abyss,1,0.0005302620555078319
"rooted,",1,0.0005302620555078319
withdraw,1,0.0005302620555078319
rimmed,1,0.0005302620555078319
"glazed,",1,0.0005302620555078319
"cat's,",1,0.0005302620555078319
"intent,",1,0.0005302620555078319
slit,1,0.0005302620555078319
pupil,1,0.0005302620555078319
"pit,",1,0.0005302620555078319
"rove,",1,0.0005302620555078319
that;,1,0.0005302620555078319
him-not,1,0.0005302620555078319
willed,1,0.0005302620555078319
curls,1,0.0005302620555078319
"saw,'",1,0.0005302620555078319
"elven-bows,",1,0.0005302620555078319
gropes,1,0.0005302620555078319
closed!,1,0.0005302620555078319
rejection,1,0.0005302620555078319
denial.,1,0.0005302620555078319
"Edrendil,",1,0.0005302620555078319
"Star,",1,0.0005302620555078319
Elven-lady,1,0.0005302620555078319
finger;,1,0.0005302620555078319
Even-star,1,0.0005302620555078319
awe;,1,0.0005302620555078319
divining,1,0.0005302620555078319
"-bearer,",1,0.0005302620555078319
remains.,1,0.0005302620555078319
"Nenya,",1,0.0005302620555078319
"Adamant,",1,0.0005302620555078319
"suspects,",1,0.0005302620555078319
wherefore,1,0.0005302620555078319
Doom?,1,0.0005302620555078319
wish?,1,0.0005302620555078319
"be,’",1,0.0005302620555078319
assuaged.,1,0.0005302620555078319
Sauron:,1,0.0005302620555078319
answerable,1,0.0005302620555078319
"avail,",1,0.0005302620555078319
"wrought,",1,0.0005302620555078319
lost.’,1,0.0005302620555078319
'Wise,1,0.0005302620555078319
courtesy.,1,0.0005302620555078319
revenged,1,0.0005302620555078319
testing,1,0.0005302620555078319
grasp.,1,0.0005302620555078319
guest?,1,0.0005302620555078319
freely!,1,0.0005302620555078319
Queen.,1,0.0005302620555078319
Night!,1,0.0005302620555078319
Mountain!,1,0.0005302620555078319
Dreadful,1,0.0005302620555078319
Storm,1,0.0005302620555078319
Lightning,1,0.0005302620555078319
despair!,1,0.0005302620555078319
"measurement,",1,0.0005302620555078319
"enduring,",1,0.0005302620555078319
worshipful.,1,0.0005302620555078319
lo!,1,0.0005302620555078319
shrunken:,1,0.0005302620555078319
"elf-woman,",1,0.0005302620555078319
"test,'",1,0.0005302620555078319
"diminish,",1,0.0005302620555078319
Galadriel.',1,0.0005302620555078319
return!,1,0.0005302620555078319
flowing.',1,0.0005302620555078319
"tried,’",1,0.0005302620555078319
try!,1,0.0005302620555078319
possessor?,1,0.0005302620555078319
train,1,0.0005302620555078319
keener.,1,0.0005302620555078319
finger?,1,0.0005302620555078319
"Lady,'",1,0.0005302620555078319
rights.,1,0.0005302620555078319
digging,1,0.0005302620555078319
adrift.,1,0.0005302620555078319
dirty,1,0.0005302620555078319
work.',1,0.0005302620555078319
"would,'",1,0.0005302620555078319
begin.,1,0.0005302620555078319
harden,1,0.0005302620555078319
battle.’,1,0.0005302620555078319
"forward,’",1,0.0005302620555078319
onward,1,0.0005302620555078319
back.’,1,0.0005302620555078319
"true,’",1,0.0005302620555078319
"course,’",1,0.0005302620555078319
’Beyond,1,0.0005302620555078319
purpose.’,1,0.0005302620555078319
"not,’",1,0.0005302620555078319
landings,1,0.0005302620555078319
Enemy?,1,0.0005302620555078319
journey?,1,0.0005302620555078319
west;,1,0.0005302620555078319
"heeded,",1,0.0005302620555078319
"do,’",1,0.0005302620555078319
boats:,1,0.0005302620555078319
traveller.',1,0.0005302620555078319
Hobbit!,1,0.0005302620555078319
Brandywine.',1,0.0005302620555078319
furnish,1,0.0005302620555078319
thunders,1,0.0005302620555078319
Hithoel;,1,0.0005302620555078319
toilsome,1,0.0005302620555078319
awhile.,1,0.0005302620555078319
counsel:,1,0.0005302620555078319
west-or,1,0.0005302620555078319
east.’,1,0.0005302620555078319
comforted,1,0.0005302620555078319
float,1,0.0005302620555078319
plod,1,0.0005302620555078319
doubtful:,1,0.0005302620555078319
"tomorrow,'",1,0.0005302620555078319
untroubled,1,0.0005302620555078319
sleep.',1,0.0005302620555078319
'Sleep,1,0.0005302620555078319
peace!,1,0.0005302620555078319
overmuch,1,0.0005302620555078319
fulfilling,1,0.0005302620555078319
"summons,",1,0.0005302620555078319
mastery.,1,0.0005302620555078319
forsake,1,0.0005302620555078319
darkness?,1,0.0005302620555078319
"duty,'",1,0.0005302620555078319
Halfling’s,1,0.0005302620555078319
"Ring,’",1,0.0005302620555078319
"""then",1,0.0005302620555078319
weapons;,1,0.0005302620555078319
defending,1,0.0005302620555078319
Plainly,1,0.0005302620555078319
Power?,1,0.0005302620555078319
correction,1,0.0005302620555078319
nodding.,1,0.0005302620555078319
clothing,1,0.0005302620555078319
"cakes,",1,0.0005302620555078319
baked,1,0.0005302620555078319
cream.,1,0.0005302620555078319
"'Cram,'",1,0.0005302620555078319
crisp,1,0.0005302620555078319
nibbled,1,0.0005302620555078319
cake,1,0.0005302620555078319
relish.,1,0.0005302620555078319
day’s,1,0.0005302620555078319
march.’,1,0.0005302620555078319
cram,1,0.0005302620555078319
Dale-men,1,0.0005302620555078319
"wild,’",1,0.0005302620555078319
lembas,1,0.0005302620555078319
"waybread,",1,0.0005302620555078319
strengthening,1,0.0005302620555078319
"cram,",1,0.0005302620555078319
accounts.’,1,0.0005302620555078319
honey-cakes,1,0.0005302620555078319
bakers,1,0.0005302620555078319
of;,1,0.0005302620555078319
hosts!,1,0.0005302620555078319
"food,’",1,0.0005302620555078319
’Eat,1,0.0005302620555078319
leaf-,1,0.0005302620555078319
"wrappings,",1,0.0005302620555078319
"labour,",1,0.0005302620555078319
unwrapped,1,0.0005302620555078319
"size,",1,0.0005302620555078319
wove.,1,0.0005302620555078319
were:,1,0.0005302620555078319
dusk-silver,1,0.0005302620555078319
veined,1,0.0005302620555078319
cloaks?,1,0.0005302620555078319
"certainly,",1,0.0005302620555078319
Leaf,1,0.0005302620555078319
love;,1,0.0005302620555078319
"armour,",1,0.0005302620555078319
blade.,1,0.0005302620555078319
"wear,",1,0.0005302620555078319
Lady!,1,0.0005302620555078319
stuff;,1,0.0005302620555078319
garb,1,0.0005302620555078319
people.',1,0.0005302620555078319
heavy;,1,0.0005302620555078319
"Fences,'",1,0.0005302620555078319
vapour,1,0.0005302620555078319
"homes,",1,0.0005302620555078319
Galadhon,1,0.0005302620555078319
bridge;,1,0.0005302620555078319
"mallorn-trees,",1,0.0005302620555078319
margins:,1,0.0005302620555078319
glittering;,1,0.0005302620555078319
bare.,1,0.0005302620555078319
gold-hung,1,0.0005302620555078319
"streams,",1,0.0005302620555078319
hythe,1,0.0005302620555078319
barges.,1,0.0005302620555078319
"painted,",1,0.0005302620555078319
goods.,1,0.0005302620555078319
coils,1,0.0005302620555078319
"touch,",1,0.0005302620555078319
elven-cloaks.,1,0.0005302620555078319
these?,1,0.0005302620555078319
greensward.,1,0.0005302620555078319
'Ropes,1,0.0005302620555078319
needs.',1,0.0005302620555078319
-making:,1,0.0005302620555078319
"hithlain,'",1,0.0005302620555078319
instruct,1,0.0005302620555078319
"hither,",1,0.0005302620555078319
Enter,1,0.0005302620555078319
'Heed,1,0.0005302620555078319
"light-built,",1,0.0005302620555078319
crafty,1,0.0005302620555078319
lade,1,0.0005302620555078319
wayward,1,0.0005302620555078319
mishandled.,1,0.0005302620555078319
"landing-place,",1,0.0005302620555078319
downstream.',1,0.0005302620555078319
stowed.,1,0.0005302620555078319
short-handled,1,0.0005302620555078319
leaf-shaped,1,0.0005302620555078319
"bows,",1,0.0005302620555078319
wistfully,1,0.0005302620555078319
river's,1,0.0005302620555078319
larks.,1,0.0005302620555078319
swan,1,0.0005302620555078319
beak,1,0.0005302620555078319
burnished,1,0.0005302620555078319
jet,1,0.0005302620555078319
lifted.,1,0.0005302620555078319
"ship,",1,0.0005302620555078319
elven-skill,1,0.0005302620555078319
bird.,1,0.0005302620555078319
paddles.,1,0.0005302620555078319
vessel,1,0.0005302620555078319
"harp,",1,0.0005302620555078319
Sad,1,0.0005302620555078319
grew:,1,0.0005302620555078319
Tree.,1,0.0005302620555078319
Ever-eve,1,0.0005302620555078319
Tirion.,1,0.0005302620555078319
Elven-tears.,1,0.0005302620555078319
Day;,1,0.0005302620555078319
twined,1,0.0005302620555078319
elanor.,1,0.0005302620555078319
Sea?,1,0.0005302620555078319
Swan-ship,1,0.0005302620555078319
blessings,1,0.0005302620555078319
"guests,’",1,0.0005302620555078319
Swan,1,0.0005302620555078319
"hythe,",1,0.0005302620555078319
Egladil,1,0.0005302620555078319
heeding,1,0.0005302620555078319
Time.,1,0.0005302620555078319
"drunk,",1,0.0005302620555078319
"moors,",1,0.0005302620555078319
casts,1,0.0005302620555078319
"isle,",1,0.0005302620555078319
cataracts,1,0.0005302620555078319
"Nindalf,",1,0.0005302620555078319
Wetwang,1,0.0005302620555078319
sluggish,1,0.0005302620555078319
tortuous,1,0.0005302620555078319
divided.,1,0.0005302620555078319
blows,1,0.0005302620555078319
Noman-lands,1,0.0005302620555078319
Gorgor,1,0.0005302620555078319
"'Boromir,",1,0.0005302620555078319
entangled,1,0.0005302620555078319
Fangorn.,1,0.0005302620555078319
warning.',1,0.0005302620555078319
"Tirith,'",1,0.0005302620555078319
wives',1,0.0005302620555078319
realm;,1,0.0005302620555078319
disprove,1,0.0005302620555078319
"messenger,",1,0.0005302620555078319
Northerland.,1,0.0005302620555078319
wearisome,1,0.0005302620555078319
months;,1,0.0005302620555078319
fording,1,0.0005302620555078319
Greyflood.,1,0.0005302620555078319
despise,1,0.0005302620555078319
wives,1,0.0005302620555078319
needful,1,0.0005302620555078319
"'Drink,",1,0.0005302620555078319
Galadhrim!,1,0.0005302620555078319
draweth,1,0.0005302620555078319
nigh.’,1,0.0005302620555078319
"parting,'",1,0.0005302620555078319
"Company,'",1,0.0005302620555078319
elven,1,0.0005302620555078319
"defeat,'",1,0.0005302620555078319
parting?,1,0.0005302620555078319
hence,1,0.0005302620555078319
returning.’,1,0.0005302620555078319
"'Lady,",1,0.0005302620555078319
lighten,1,0.0005302620555078319
outspread,1,0.0005302620555078319
wings;,1,0.0005302620555078319
gem,1,0.0005302620555078319
hers;,1,0.0005302620555078319
foretold,1,0.0005302620555078319
Elendil!,1,0.0005302620555078319
pinned,1,0.0005302620555078319
wondered;,1,0.0005302620555078319
Evenstar.,1,0.0005302620555078319
more?,1,0.0005302620555078319
gold;,1,0.0005302620555078319
clasp,1,0.0005302620555078319
flower.,1,0.0005302620555078319
stouter,1,0.0005302620555078319
strung,1,0.0005302620555078319
elf-hair.,1,0.0005302620555078319
gardener,1,0.0005302620555078319
gift.’,1,0.0005302620555078319
